0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-0.0010057598119601607, -0.0011691376566886902, 0.0005885681603103876, -0.008612258359789848, -0.018472149968147278, 1.0199404954910278
-0.002301729517057538, -0.0014595232205465436, 0.00141724175773561, -0.01636900007724762, -0.03680334985256195, 2.023250102996826
-0.003643566742539406, -0.001129642711021006, 0.002433893270790577, -0.023393496870994568, -0.05573756992816925, 3.0413265228271484
-0.005057577509433031, -0.0012418406549841166, 0.0033266725949943066, -0.03105318918824196, -0.0750870555639267, 4.107706069946289
-0.0064091491512954235, -0.00197872007265687, 0.0036646004300564528, -0.039668262004852295, -0.09440264105796814, 5.191160202026367
-0.008115170523524284, -0.0032159769907593727, 0.004102147184312344, -0.05630175769329071, -0.11375848203897476, 6.284851551055908
-0.009856661781668663, -0.004224756732583046, 0.004547857213765383, -0.07540382444858551, -0.1330508589744568, 7.375280857086182
-0.012368297204375267, -0.004413811024278402, 0.005107303149998188, -0.09810817241668701, -0.15227976441383362, 8.460740089416504
-0.01519531849771738, -0.004264766350388527, 0.005698724649846554, -0.12414053827524185, -0.17166119813919067, 9.549878120422363
-0.01837296038866043, -0.0041656577959656715, 0.006071128416806459, -0.15515486896038055, -0.19154822826385498, 10.663647651672363
-0.021309133619070053, -0.0045730737037956715, 0.006481258664280176, -0.189906507730484, -0.2120220810174942, 11.796897888183594
-0.023911433294415474, -0.00534598296508193, 0.006919135805219412, -0.22761477530002594, -0.23245206475257874, 12.941971778869629
-0.026182686910033226, -0.0076460144482553005, 0.0074236271902918816, -0.26861879229545593, -0.2527795732021332, 14.128434181213379
-0.028560377657413483, -0.00974082387983799, 0.008050067350268364, -0.31304460763931274, -0.27390238642692566, 15.36164665222168
-0.031002089381217957, -0.01022427249699831, 0.008736907504498959, -0.3599218428134918, -0.29548054933547974, 16.595735549926758
-0.03371300920844078, -0.010172517038881779, 0.00943255890160799, -0.4114654064178467, -0.31827446818351746, 17.877124786376953
-0.03699333965778351, -0.010027401149272919, 0.009904459118843079, -0.46882590651512146, -0.34176233410835266, 19.200382232666016
-0.03961093723773956, -0.011571507900953293, 0.010184984654188156, -0.5308471918106079, -0.36556077003479004, 20.574872970581055
-0.04172322526574135, -0.01386803388595581, 0.01052028127014637, -0.5959469079971313, -0.38982585072517395, 21.981063842773438
-0.04302648827433586, -0.015645600855350494, 0.01134752668440342, -0.6617658138275146, -0.41491439938545227, 23.41803550720215
-0.044710367918014526, -0.014884975738823414, 0.013010015711188316, -0.7277966141700745, -0.4409523606300354, 24.819778442382812
-0.046287987381219864, -0.01373596116900444, 0.014521337114274502, -0.7977928519248962, -0.46816685795783997, 26.244661331176758
-0.0484987273812294, -0.011840898543596268, 0.015638655051589012, -0.8702574372291565, -0.49554288387298584, 27.655702590942383
-0.05030765011906624, -0.011422265321016312, 0.016385450959205627, -0.9458888173103333, -0.5226167440414429, 29.07192611694336
-0.05228943005204201, -0.01075502298772335, 0.017243677750229836, -1.0237263441085815, -0.5488455295562744, 30.465063095092773
-0.05395156890153885, -0.010944596491754055, 0.017724869772791862, -1.1043299436569214, -0.5745471715927124, 31.864168167114258
-0.05525544658303261, -0.011600886471569538, 0.018125221133232117, -1.1865979433059692, -0.5996860861778259, 33.252288818359375
-0.05626288056373596, -0.012735942378640175, 0.018353605642914772, -1.2706197500228882, -0.624870777130127, 34.63904571533203
-0.057321079075336456, -0.013577744364738464, 0.018814044073224068, -1.3547749519348145, -0.649375855922699, 35.994422912597656
-0.058417338877916336, -0.014087817631661892, 0.019294384866952896, -1.4391213655471802, -0.6735310554504395, 37.319210052490234
-0.059349674731492996, -0.014720628969371319, 0.01966225355863571, -1.5242648124694824, -0.6972530484199524, 38.6312255859375
-0.0604478120803833, -0.015105144120752811, 0.02014690637588501, -1.6090885400772095, -0.7207083106040955, 39.923622131347656
-0.06188996136188507, -0.015010764822363853, 0.021124180406332016, -1.6939414739608765, -0.743884801864624, 41.18950271606445
-0.06377336382865906, -0.014560777693986893, 0.022450707852840424, -1.7808278799057007, -0.7668508887290955, 42.44234848022461
-0.06562449783086777, -0.014468563720583916, 0.023592183366417885, -1.8728402853012085, -0.7903326749801636, 43.73003005981445
-0.06738031655550003, -0.015021760948002338, 0.024512959644198418, -1.968982458114624, -0.8142353892326355, 45.03752899169922
-0.06922608613967896, -0.015360763296484947, 0.025811083614826202, -2.0687825679779053, -0.8387976288795471, 46.36787796020508
-0.07077189534902573, -0.016128985211253166, 0.02721557393670082, -2.1710190773010254, -0.8633836507797241, 47.71017837524414
-0.07176482677459717, -0.016990382224321365, 0.02830239199101925, -2.2716212272644043, -0.887521505355835, 49.029441833496094
-0.07248450070619583, -0.01787162944674492, 0.029471568763256073, -2.373608350753784, -0.912024199962616, 50.364322662353516
-0.07322903722524643, -0.018442971631884575, 0.030791910365223885, -2.4761404991149902, -0.9364551901817322, 51.69737243652344
-0.07412213832139969, -0.0181005597114563, 0.032534532248973846, -2.5799622535705566, -0.9614713191986084, 53.03300476074219
-0.07480994611978531, -0.018158134073019028, 0.03413698449730873, -2.6840147972106934, -0.9864318370819092, 54.36324691772461
-0.075468510389328, -0.018344420939683914, 0.035542454570531845, -2.788114547729492, -1.0109719038009644, 55.68297576904297
-0.07592333108186722, -0.018242139369249344, 0.03703930228948593, -2.890711784362793, -1.035123348236084, 56.98275375366211
-0.07622785866260529, -0.017715901136398315, 0.03871786594390869, -2.993515729904175, -1.0590027570724487, 58.28411865234375
-0.07681320607662201, -0.016696007922291756, 0.040813446044921875, -3.0974948406219482, -1.0834170579910278, 59.59502410888672
-0.07752376794815063, -0.015939176082611084, 0.04281000420451164, -3.2030835151672363, -1.1080570220947266, 60.91175842285156
-0.07808256149291992, -0.01585751585662365, 0.044475167989730835, -3.3099594116210938, -1.1324623823165894, 62.236080169677734
-0.07820496708154678, -0.016551924869418144, 0.04574853554368019, -3.4174020290374756, -1.156722068786621, 63.56786346435547
-0.07840665429830551, -0.017154371365904808, 0.04696928709745407, -3.5241732597351074, -1.1803058385849, 64.8892593383789
-0.07876544445753098, -0.017489131540060043, 0.0481887124478817, -3.631281614303589, -1.2038947343826294, 66.19734954833984
